UTCDate,UTCTime,wdmin(D),wdavg(D),wdmax(D),wsmin(ms-1),wsavg(ms-1),wsmax(ms-1),Tout,RH,Pout,rainaccum(mm),raindur(s),rainintensity(mmh-1),hailaccum(hitscm-2), haildur(s),hailintensity(hitscm-2h-1),rainpkintensity(mmh-1),hailpkintensiy(hitscm-2)
2017/10/20,21:14:53.549201,147,166,189,1.9,2.7,3.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:14:58.548201,159,177,185,2.6,3.2,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:03.549201,121,191,242,0.4,1.9,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:08.549201,155,187,220,1.5,2.0,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:13.548201,088,131,194,0.8,1.4,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:18.549201,076,123,180,0.9,1.4,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:23.548201,142,174,202,0.8,2.0,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:28.548201,091,171,232,1.2,2.2,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:32.587201,0,0,0,0,0,0,18.5,44.0,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:15:33.549201,160,205,244,1.0,3.3,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:38.549201,161,183,216,2.6,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:43.548201,160,178,220,2.2,2.7,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:48.549201,206,222,259,3.9,4.0,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:53.548201,006,153,241,0.3,0.9,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:15:58.548201,091,139,201,1.7,2.7,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:03.549201,108,162,214,1.2,2.4,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:08.549201,111,130,178,3.1,5.6,6.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:13.548201,149,164,199,2.9,4.8,5.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:18.548201,139,152,173,3.6,5.9,6.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:23.548201,168,184,191,1.9,3.4,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:28.548201,179,060,281,0.3,0.7,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:32.587201,0,0,0,0,0,0,18.5,44.1,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:16:33.548201,037,247,221,0.8,4.5,6.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:38.548201,181,217,237,0.9,3.0,5.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:43.548201,133,195,236,1.6,2.4,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:48.548201,108,145,167,0.7,2.4,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:53.548201,123,162,213,0.8,1.9,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:16:58.548201,059,108,165,0.3,1.2,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:03.548201,109,042,289,0.2,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:08.548201,084,136,260,0.6,1.4,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:13.548201,076,128,165,0.4,2.0,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:18.547201,155,180,218,2.0,3.4,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:23.548201,115,135,160,2.2,2.7,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:28.548201,142,092,327,0.8,1.1,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:32.586201,0,0,0,0,0,0,18.4,43.3,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:17:33.548201,103,155,200,1.4,2.2,3.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:38.548201,146,165,181,1.4,2.9,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:43.548201,104,175,251,1.0,1.6,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:48.548201,166,177,217,1.5,3.1,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:53.548201,138,183,216,1.8,3.8,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:17:58.548201,138,158,174,1.8,5.1,7.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:03.547201,118,139,172,1.8,2.5,7.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:08.548201,024,162,211,0.7,1.2,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:13.548201,003,111,162,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:18.547201,085,108,164,0.7,1.6,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:23.548201,089,133,196,1.2,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:28.548201,077,113,163,0.8,1.1,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:32.586201,0,0,0,0,0,0,18.4,43.5,1001.4,0,0,0,0,0,0,0,0
2017/10/20,21:18:33.547201,152,178,213,0.6,1.6,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:38.548201,034,142,242,0.6,1.2,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:43.547201,100,127,152,1.3,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:48.547201,109,141,233,0.7,2.1,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:53.547201,147,168,203,2.0,3.1,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:18:58.548201,156,167,191,2.0,4.4,5.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:03.547201,107,145,171,3.0,4.7,6.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:08.547201,088,134,215,0.7,1.5,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:13.547201,104,125,152,1.4,3.0,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:18.547201,112,130,156,0.8,2.0,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:23.547201,064,125,173,0.3,1.1,3.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:28.548201,114,135,203,0.5,1.5,3.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:32.586201,0,0,0,0,0,0,18.4,44.4,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:19:33.547201,144,152,160,2.5,5.9,7.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:38.547201,124,156,185,1.7,4.1,5.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:43.547201,148,163,178,2.7,5.8,7.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:48.547201,088,138,171,3.1,4.2,7.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:53.547201,153,202,222,3.0,4.9,5.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:19:58.547201,214,221,239,4.3,4.8,5.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:03.547201,151,204,241,1.5,3.7,5.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:08.547201,130,178,229,1.5,3.3,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:13.547201,171,231,293,1.0,2.1,3.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:18.547201,186,216,238,2.5,3.1,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:23.547201,094,153,221,1.6,2.2,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:28.547201,139,045,227,0.3,1.4,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:32.586201,0,0,0,0,0,0,18.4,44.8,1001.4,0,0,0,0,0,0,0,0
2017/10/20,21:20:33.547201,091,134,240,0.4,1.5,2.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:38.547201,248,126,356,0.5,0.9,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:43.546201,078,163,248,0.4,1.1,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:48.547201,060,163,229,0.6,1.2,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:53.547201,126,159,181,1.5,3.2,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:20:58.547201,168,177,191,4.0,5.0,6.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:03.547201,142,160,196,3.2,3.9,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:08.547201,128,152,204,1.3,3.2,4.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:13.546201,110,165,204,1.3,2.9,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:18.547201,104,186,261,0.7,1.4,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:23.547201,078,159,240,0.5,1.0,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:28.546201,074,127,160,0.4,1.2,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:32.586201,0,0,0,0,0,0,18.4,43.9,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:21:33.547201,068,114,235,0.2,0.9,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:38.547201,068,192,209,0.2,4.2,5.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:43.546201,178,196,212,3.4,4.0,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:48.547201,175,193,214,2.8,3.5,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:53.547201,158,199,231,2.0,3.5,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:21:58.546201,115,191,240,0.7,3.5,5.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:03.547201,190,215,256,2.2,3.0,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:08.547201,154,174,194,3.0,3.9,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:13.546201,096,138,230,1.3,3.5,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:18.547201,090,128,164,0.7,1.8,3.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:23.547201,094,131,182,0.6,1.1,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:28.546201,099,164,220,0.7,1.2,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:32.585201,0,0,0,0,0,0,18.4,44.1,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:22:33.546201,038,102,176,0.9,1.1,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:38.547201,086,158,177,1.4,4.6,5.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:43.546201,153,178,216,2.8,4.4,7.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:48.546201,082,148,208,1.4,4.1,6.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:53.546201,104,131,175,2.1,3.5,6.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:22:58.546201,138,150,167,4.2,5.7,7.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:03.546201,141,155,174,1.3,2.8,6.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:08.546201,087,127,250,0.9,2.7,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:13.546201,079,146,201,1.4,2.1,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:18.546201,187,197,204,2.8,4.4,5.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:23.546201,105,135,187,3.5,4.6,5.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:28.545201,134,137,141,4.4,5.5,6.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:32.585201,0,0,0,0,0,0,18.4,43.9,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:23:33.546201,141,150,169,1.3,2.7,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:38.546201,126,186,225,0.7,1.5,2.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:43.546201,182,228,258,1.0,1.9,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:48.546201,081,181,305,0.4,0.6,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:53.546201,166,216,286,0.5,2.6,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:23:58.546201,124,200,284,0.4,2.0,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:03.545201,060,144,260,0.4,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:08.546201,190,247,335,0.3,0.9,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:13.546201,193,221,253,1.0,2.9,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:18.545201,168,178,186,3.5,4.3,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:23.550201,089,135,177,1.6,2.3,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:28.546201,057,097,170,1.5,2.1,2.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:32.584201,0,0,0,0,0,0,18.4,44.6,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:24:33.545201,071,113,160,0.5,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:38.546201,118,137,154,3.7,5.2,6.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:43.546201,101,120,139,2.4,4.2,5.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:48.545201,121,150,192,1.1,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:53.546201,169,202,214,3.3,5.0,5.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:24:58.546201,194,205,212,4.9,5.9,7.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:03.545201,181,200,209,5.2,5.4,5.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:08.545201,204,210,226,4.5,5.1,5.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:13.545201,189,232,319,0.8,2.3,5.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:18.545201,175,206,239,1.9,3.4,5.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:23.545201,172,209,243,0.8,3.0,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:28.545201,138,182,218,0.8,2.2,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:32.584201,0,0,0,0,0,0,18.4,44.1,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:25:33.546201,168,201,218,2.0,3.8,5.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:38.545201,146,175,218,2.0,4.8,5.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:43.545201,139,173,194,3.0,3.5,4.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:48.545201,148,179,213,1.9,3.5,6.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:53.546201,177,191,205,4.8,5.3,6.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:25:58.545201,154,165,178,4.6,5.2,6.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:03.545201,134,156,178,2.8,3.9,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:08.545201,167,178,202,2.3,4.5,5.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:13.545201,163,177,195,2.9,5.4,6.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:18.545201,085,135,162,3.8,4.9,6.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:23.545201,114,154,213,1.6,3.2,4.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:28.545201,170,181,190,5.0,6.0,6.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:32.584201,0,0,0,0,0,0,18.4,44.0,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:26:33.545201,122,167,203,2.0,3.2,5.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:38.545201,010,128,186,0.7,1.4,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:43.545201,121,203,298,0.8,2.0,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:48.545201,101,186,298,0.7,2.2,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:53.544201,128,137,152,3.8,4.0,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:26:58.545201,136,161,181,1.6,3.6,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:03.544201,082,148,181,0.8,2.2,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:08.545201,100,177,232,0.9,1.6,2.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:13.545201,167,200,226,1.5,2.7,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:18.546201,160,187,225,1.5,3.7,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:23.544201,168,188,225,3.3,5.7,7.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:28.545201,109,139,186,1.5,3.6,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:32.584201,0,0,0,0,0,0,18.4,44.3,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:27:33.545201,074,115,180,0.9,1.1,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:38.544201,082,201,229,0.9,2.9,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:43.545201,091,202,298,0.2,0.8,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:48.545201,198,223,272,1.2,2.4,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:53.544201,204,251,326,1.3,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:27:58.545201,196,214,275,2.9,5.2,6.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:03.544201,172,184,208,3.8,4.2,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:08.544201,169,214,246,1.2,2.6,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:13.545201,187,196,246,2.2,5.0,6.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:18.545201,108,169,198,2.4,3.7,5.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:23.544201,114,160,198,2.2,3.4,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:28.544201,102,170,201,2.2,4.1,5.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:32.583201,0,0,0,0,0,0,18.3,44.2,1001.4,0,0,0,0,0,0,0,0
2017/10/20,21:28:33.545201,181,188,195,3.5,4.6,5.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:38.544201,155,167,199,4.8,6.2,7.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:43.544201,121,161,177,2.3,4.9,6.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:48.544201,159,171,191,1.7,4.1,5.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:53.544201,156,199,229,2.0,3.9,5.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:28:58.544201,088,144,182,0.8,3.1,5.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:03.544201,106,139,174,0.9,2.3,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:08.544201,071,120,153,0.5,1.7,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:13.544201,098,127,177,0.8,1.5,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:18.544201,132,169,196,0.6,2.2,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:23.544201,145,161,169,2.7,3.1,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:28.544201,132,166,184,2.5,3.2,4.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:32.583201,0,0,0,0,0,0,18.3,44.5,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:29:33.544201,125,147,162,1.4,2.9,4.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:38.544201,120,193,224,1.6,2.6,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:43.544201,127,152,169,2.8,3.1,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:48.544201,107,145,184,1.1,1.9,2.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:53.544201,083,105,150,1.2,1.7,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:29:58.544201,098,140,172,1.5,3.3,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:03.544201,119,139,157,1.7,2.7,4.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:08.544201,259,088,348,0.3,0.7,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:13.544201,182,233,270,0.5,1.5,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:18.544201,210,224,235,3.3,4.6,5.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:23.544201,198,231,267,1.2,2.4,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:28.543201,188,204,214,3.9,4.3,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:32.583201,0,0,0,0,0,0,18.3,44.5,1001.4,0,0,0,0,0,0,0,0
2017/10/20,21:30:33.544201,194,201,206,4.5,4.9,5.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:38.543201,177,188,210,3.1,3.9,4.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:43.543201,135,179,194,2.6,3.0,3.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:48.544201,161,167,174,3.4,4.2,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:53.544201,139,147,172,2.3,2.8,3.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:30:58.544201,103,201,258,0.8,1.9,2.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:03.544201,113,159,231,0.2,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:08.544201,132,166,207,0.7,1.3,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:13.543201,147,169,212,1.0,1.6,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:18.543201,083,124,171,0.4,1.8,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:23.544201,103,124,160,1.3,1.9,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:28.543201,110,156,171,1.8,4.6,5.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:32.582201,0,0,0,0,0,0,18.3,45.5,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:31:33.544201,155,163,168,4.4,4.9,5.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:38.544201,105,150,175,1.8,3.1,4.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:43.543201,070,120,162,2.9,3.2,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:48.544201,107,161,194,2.7,3.3,4.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:53.544201,077,167,230,0.9,2.0,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:31:58.543201,091,126,147,2.1,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:03.544201,065,136,220,0.6,1.3,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:08.544201,211,105,350,0.2,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:13.543201,135,164,206,0.8,1.4,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:18.544201,147,197,223,0.2,1.5,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:23.543201,082,150,214,0.4,1.0,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:28.542201,163,191,236,1.0,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:32.582201,0,0,0,0,0,0,18.3,45.2,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:32:33.543201,203,219,229,1.2,2.1,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:38.543201,150,181,251,1.6,2.1,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:43.543201,116,146,168,2.3,3.7,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:48.543201,138,176,200,2.7,3.9,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:53.543201,185,187,190,3.3,3.7,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:32:58.543201,136,169,193,1.8,2.4,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:03.543201,136,160,179,1.8,3.6,5.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:08.543201,181,188,193,5.0,5.6,6.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:13.543201,076,125,184,1.4,3.3,6.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:18.543201,068,094,135,1.6,2.5,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:23.543201,085,116,139,2.0,2.7,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:28.543201,081,101,129,1.2,3.3,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:32.581201,0,0,0,0,0,0,18.4,44.5,1001.5,0,0,0,0,0,0,0,0
2017/10/20,21:33:33.542201,131,160,218,3.0,4.9,6.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:38.543201,119,161,184,2.4,4.3,5.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,21:33:43.543201,115,165,187,2.7,3.8,5.0,0,0,0,0,0,0,0,0,0,0,0
